Order ID,Order Date,Customer ID,Country,Region,Category,Sub-Category,Sales,Quantity,Profit,lat,lon
ORD-04216,2023-03-13,CUS-0009,Brazil,LATAM,Groceries,Dairy,25.0,5,5.78,-14.24,-51.93
ORD-04217,2024-04-24,CUS-0221,France,Europe,Home & Furniture,Lamp,198.98,1,24.63,46.23,2.21
ORD-04218,2025-06-05,CUS-0160,Brazil,LATAM,Electronics,Headphone,3188.92,4,864.21,-14.24,-51.93
ORD-04219,2025-01-12,CUS-0031,Brazil,LATAM,Fashion,Shoes,124.35,3,35.84,-14.24,-51.93
ORD-04220,2024-03-09,CUS-0317,Japan,APAC,Fashion,Accessories,78.12,2,5.52,36.2,138.25
ORD-04221,2023-12-15,CUS-0146,Mexico,LATAM,Fashion,Bag,174.9,3,14.88,23.63,-102.55
ORD-04222,2023-02-13,CUS-0042,Japan,APAC,Home & Furniture,Chair,212.09,1,-7.96,36.2,138.25
ORD-04223,2024-05-03,CUS-0185,United Kingdom,Europe,Electronics,Phone,253.32,4,6.58,55.38,-3.44
ORD-04224,2023-06-14,CUS-0189,South Africa,Africa,Fashion,Shoes,53.16,2,6.38,-30.56,22.94
ORD-04225,2023-11-26,CUS-0202,Mexico,LATAM,Fashion,Shirt,245.65,5,37.67,23.63,-102.55
ORD-04226,2023-04-12,CUS-0210,France,Europe,Home & Furniture,Table,670.75,5,96.46,46.23,2.21
ORD-04227,2025-11-17,CUS-0172,Nigeria,Africa,Home & Furniture,Chair,602.58,2,48.1,9.08,8.68
ORD-04228,2025-03-15,CUS-0104,South Africa,Africa,Home & Furniture,Storage,310.22,2,80.8,-30.56,22.94
ORD-04229,2025-07-15,CUS-0227,India,APAC,Groceries,Dairy,78.95,5,17.69,20.59,78.96
ORD-04230,2024-08-06,CUS-0217,South Africa,Africa,Electronics,Phone,569.82,2,93.07,-30.56,22.94
ORD-04231,2024-09-18,CUS-0159,Brazil,LATAM,Electronics,Laptop,772.92,3,66.81,-14.24,-51.93
ORD-04232,2024-08-26,CUS-0362,Germany,Europe,Groceries,Dairy,22.53,1,3.91,51.17,10.45
ORD-04233,2025-01-05,CUS-0389,Canada,North America,Home & Furniture,Chair,291.84,2,66.73,56.13,-106.35
ORD-04234,2023-11-21,CUS-0302,South Africa,Africa,Fashion,Bag,191.55,3,1.6,-30.56,22.94
ORD-04235,2025-03-20,CUS-0323,France,Europe,Home & Furniture,Chair,35.24,1,11.86,46.23,2.21
ORD-04236,2024-02-26,CUS-0182,Singapore,APAC,Electronics,Camera,246.03,1,10.47,1.35,103.82
ORD-04237,2024-01-02,CUS-0074,Singapore,APAC,Electronics,Phone,1197.12,3,-81.25,1.35,103.82
ORD-04238,2023-04-16,CUS-0005,France,Europe,Electronics,Laptop,577.5,1,-19.39,46.23,2.21
ORD-04239,2024-03-21,CUS-0111,Germany,Europe,Groceries,Fresh Produce,21.2,2,3.45,51.17,10.45
ORD-04240,2024-01-11,CUS-0031,Brazil,LATAM,Fashion,Shirt,171.6,3,17.3,-14.24,-51.93
ORD-04241,2023-05-27,CUS-0265,Canada,North America,Fashion,Shoes,46.62,3,8.29,56.13,-106.35
ORD-04242,2023-09-03,CUS-0197,United Kingdom,Europe,Groceries,Fresh Produce,101.24,4,28.61,55.38,-3.44
ORD-04243,2025-07-19,CUS-0238,Vietnam,APAC,Electronics,Headphone,1999.96,4,-167.02,14.06,108.28
ORD-04244,2024-09-24,CUS-0185,United Kingdom,Europe,Electronics,Headphone,2558.96,4,840.36,55.38,-3.44
ORD-04245,2024-06-18,CUS-0120,Vietnam,APAC,Home & Furniture,Chair,190.1,1,-3.49,14.06,108.28
ORD-04246,2025-05-04,CUS-0184,Nigeria,Africa,Electronics,Headphone,1729.56,4,278.77,9.08,8.68
ORD-04247,2024-05-25,CUS-0279,Japan,APAC,Fashion,Accessories,46.02,1,-0.11,36.2,138.25
ORD-04248,2023-01-26,CUS-0122,Japan,APAC,Groceries,Fresh Produce,40.83,3,14.05,36.2,138.25
ORD-04249,2023-12-09,CUS-0025,Canada,North America,Home & Furniture,Lamp,321.3,5,-19.63,56.13,-106.35
ORD-04250,2025-03-22,CUS-0182,Singapore,APAC,Groceries,Fresh Produce,28.74,3,0.96,1.35,103.82
ORD-04251,2023-06-28,CUS-0278,India,APAC,Electronics,Phone,1149.8,4,258.13,20.59,78.96
ORD-04252,2025-03-24,CUS-0288,France,Europe,Electronics,Headphone,343.99,1,66.91,46.23,2.21
ORD-04253,2024-01-11,CUS-0067,Germany,Europe,Fashion,Accessories,279.2,4,85.19,51.17,10.45
ORD-04254,2024-04-06,CUS-0381,India,APAC,Fashion,Accessories,126.45,3,35.89,20.59,78.96
ORD-04255,2025-07-12,CUS-0275,India,APAC,Home & Furniture,Chair,275.46,3,-1.14,20.59,78.96
ORD-04256,2025-07-05,CUS-0318,Japan,APAC,Groceries,Beverage,52.4,5,4.98,36.2,138.25
ORD-04257,2024-12-11,CUS-0322,Canada,North America,Home & Furniture,Table,165.86,2,9.69,56.13,-106.35
ORD-04258,2023-02-28,CUS-0059,Brazil,LATAM,Fashion,Shoes,336.8,4,86.52,-14.24,-51.93
ORD-04259,2024-07-02,CUS-0251,Brazil,LATAM,Home & Furniture,Table,77.44,1,-2.96,-14.24,-51.93
ORD-04260,2025-05-18,CUS-0333,India,APAC,Groceries,Snacks,58.85,5,9.56,20.59,78.96
ORD-04261,2024-05-08,CUS-0303,Brazil,LATAM,Groceries,Beverage,64.88,4,15.02,-14.24,-51.93
ORD-04262,2023-04-24,CUS-0236,Vietnam,APAC,Home & Furniture,Chair,598.6,4,25.36,14.06,108.28
ORD-04263,2023-04-28,CUS-0039,Brazil,LATAM,Electronics,Phone,1566.84,4,281.22,-14.24,-51.93
ORD-04264,2023-10-01,CUS-0360,Japan,APAC,Fashion,Shirt,293.1,3,-5.87,36.2,138.25
ORD-04265,2024-12-11,CUS-0143,South Africa,Africa,Electronics,Headphone,459.08,2,77.61,-30.56,22.94
ORD-04266,2025-07-08,CUS-0226,Brazil,LATAM,Groceries,Snacks,24.98,2,-0.98,-14.24,-51.93
ORD-04267,2024-11-24,CUS-0203,United Kingdom,Europe,Fashion,Bag,255.32,4,68.7,55.38,-3.44
ORD-04268,2023-02-25,CUS-0150,United States,North America,Fashion,Shirt,248.8,5,86.72,37.09,-95.71
ORD-04269,2025-01-23,CUS-0380,Japan,APAC,Fashion,Accessories,133.68,4,16.22,36.2,138.25
ORD-04270,2024-04-16,CUS-0082,Canada,North America,Electronics,Laptop,425.44,1,98.69,56.13,-106.35
ORD-04271,2024-01-20,CUS-0108,Nigeria,Africa,Groceries,Snacks,18.93,1,-1.32,9.08,8.68
ORD-04272,2025-05-31,CUS-0154,Brazil,LATAM,Groceries,Dairy,7.48,1,-0.72,-14.24,-51.93
ORD-04273,2023-08-13,CUS-0315,United Kingdom,Europe,Fashion,Shirt,247.04,4,4.35,55.38,-3.44
ORD-04274,2023-09-19,CUS-0271,Mexico,LATAM,Groceries,Snacks,63.66,3,-3.8,23.63,-102.55
ORD-04275,2024-09-11,CUS-0125,Mexico,LATAM,Home & Furniture,Lamp,634.59,3,182.69,23.63,-102.55
ORD-04276,2023-06-04,CUS-0045,India,APAC,Fashion,Shirt,106.0,2,34.63,20.59,78.96
ORD-04277,2025-08-20,CUS-0191,South Africa,Africa,Fashion,Bag,452.6,5,-34.77,-30.56,22.94
ORD-04278,2023-02-14,CUS-0215,Japan,APAC,Electronics,Phone,651.88,2,-38.5,36.2,138.25
ORD-04279,2024-07-14,CUS-0189,South Africa,Africa,Fashion,Bag,249.75,3,-17.16,-30.56,22.94
ORD-04280,2024-08-21,CUS-0319,Japan,APAC,Home & Furniture,Chair,406.11,3,141.33,36.2,138.25
ORD-04281,2023-01-05,CUS-0122,Japan,APAC,Fashion,Accessories,45.94,2,10.98,36.2,138.25
ORD-04282,2024-12-22,CUS-0082,Canada,North America,Groceries,Snacks,20.01,3,-0.89,56.13,-106.35
ORD-04283,2023-01-19,CUS-0067,Germany,Europe,Electronics,Phone,1798.35,5,333.96,51.17,10.45
ORD-04284,2025-01-30,CUS-0337,United Kingdom,Europe,Home & Furniture,Storage,253.97,1,51.08,55.38,-3.44
ORD-04285,2024-03-07,CUS-0033,Nigeria,Africa,Groceries,Fresh Produce,12.16,1,2.97,9.08,8.68
ORD-04286,2023-01-24,CUS-0375,South Africa,Africa,Electronics,Headphone,1276.5,3,305.09,-30.56,22.94
ORD-04287,2024-02-29,CUS-0082,Canada,North America,Home & Furniture,Table,119.23,1,-3.78,56.13,-106.35
ORD-04288,2023-05-06,CUS-0009,Brazil,LATAM,Fashion,Shirt,284.88,3,-6.28,-14.24,-51.93
ORD-04289,2024-11-04,CUS-0183,Brazil,LATAM,Groceries,Snacks,38.34,3,8.9,-14.24,-51.93
ORD-04290,2025-01-22,CUS-0189,South Africa,Africa,Home & Furniture,Lamp,297.24,3,37.74,-30.56,22.94
ORD-04291,2024-04-18,CUS-0049,Japan,APAC,Fashion,Accessories,101.9,2,17.7,36.2,138.25
ORD-04292,2024-06-15,CUS-0132,Germany,Europe,Home & Furniture,Chair,903.9,5,264.63,51.17,10.45
ORD-04293,2024-01-04,CUS-0170,Germany,Europe,Groceries,Beverage,13.35,1,-0.87,51.17,10.45
ORD-04294,2023-03-16,CUS-0157,Mexico,LATAM,Electronics,Camera,311.34,1,-3.3,23.63,-102.55
ORD-04295,2024-06-23,CUS-0384,Vietnam,APAC,Home & Furniture,Storage,373.41,3,23.16,14.06,108.28
ORD-04296,2023-08-10,CUS-0266,Canada,North America,Groceries,Beverage,15.1,1,2.96,56.13,-106.35
ORD-04297,2023-04-03,CUS-0034,South Africa,Africa,Home & Furniture,Table,413.72,2,92.3,-30.56,22.94
ORD-04298,2025-05-21,CUS-0296,United Kingdom,Europe,Fashion,Bag,354.85,5,68.91,55.38,-3.44
ORD-04299,2024-03-02,CUS-0088,Brazil,LATAM,Home & Furniture,Table,475.02,2,-20.34,-14.24,-51.93
ORD-04300,2025-04-04,CUS-0390,Japan,APAC,Fashion,Accessories,149.75,5,44.72,36.2,138.25
ORD-04301,2024-07-13,CUS-0025,Canada,North America,Fashion,Accessories,92.35,1,3.89,56.13,-106.35
ORD-04302,2023-11-22,CUS-0082,Canada,North America,Groceries,Dairy,84.8,4,-2.61,56.13,-106.35
ORD-04303,2024-07-14,CUS-0060,United Kingdom,Europe,Electronics,Camera,859.62,3,-49.31,55.38,-3.44
ORD-04304,2024-05-21,CUS-0317,Japan,APAC,Groceries,Fresh Produce,22.45,1,1.88,36.2,138.25
ORD-04305,2024-11-14,CUS-0296,United Kingdom,Europe,Groceries,Fresh Produce,108.9,5,24.76,55.38,-3.44
ORD-04306,2024-02-06,CUS-0320,India,APAC,Electronics,Headphone,1345.26,3,-0.05,20.59,78.96
ORD-04307,2025-02-05,CUS-0005,France,Europe,Home & Furniture,Table,609.15,3,151.56,46.23,2.21
ORD-04308,2023-07-22,CUS-0201,United Kingdom,Europe,Fashion,Accessories,61.91,1,8.22,55.38,-3.44
ORD-04309,2024-04-21,CUS-0178,Mexico,LATAM,Electronics,Laptop,583.1,1,58.03,23.63,-102.55
ORD-04310,2024-08-16,CUS-0094,France,Europe,Electronics,Laptop,768.6,3,163.73,46.23,2.21
ORD-04311,2025-02-16,CUS-0033,Nigeria,Africa,Electronics,Headphone,141.13,1,29.23,9.08,8.68
ORD-04312,2023-08-12,CUS-0310,South Africa,Africa,Groceries,Dairy,102.7,5,-8.07,-30.56,22.94
ORD-04313,2023-10-08,CUS-0297,Singapore,APAC,Electronics,Phone,344.51,1,117.53,1.35,103.82
ORD-04314,2024-05-04,CUS-0321,France,Europe,Home & Furniture,Table,67.54,1,-0.37,46.23,2.21
ORD-04315,2024-07-09,CUS-0303,Brazil,LATAM,Electronics,Laptop,1502.16,4,243.68,-14.24,-51.93
ORD-04316,2024-05-04,CUS-0217,South Africa,Africa,Home & Furniture,Table,404.92,4,92.56,-30.56,22.94
ORD-04317,2024-02-04,CUS-0211,Mexico,LATAM,Home & Furniture,Table,327.7,2,32.56,23.63,-102.55
ORD-04318,2023-09-29,CUS-0116,France,Europe,Fashion,Shoes,286.72,4,16.75,46.23,2.21
ORD-04319,2023-02-22,CUS-0399,South Africa,Africa,Home & Furniture,Storage,121.23,1,1.21,-30.56,22.94
ORD-04320,2023-04-24,CUS-0301,Germany,Europe,Fashion,Shoes,174.5,5,-9.07,51.17,10.45
ORD-04321,2024-04-07,CUS-0270,South Africa,Africa,Electronics,Laptop,240.54,2,7.39,-30.56,22.94
ORD-04322,2024-10-04,CUS-0003,Nigeria,Africa,Fashion,Shirt,361.16,4,87.04,9.08,8.68
ORD-04323,2025-02-20,CUS-0255,Germany,Europe,Electronics,Camera,477.49,1,160.36,51.17,10.45
ORD-04324,2024-12-02,CUS-0150,United States,North America,Electronics,Headphone,864.44,2,231.68,37.09,-95.71
ORD-04325,2024-06-05,CUS-0121,France,Europe,Groceries,Dairy,56.05,5,3.55,46.23,2.21
ORD-04326,2024-07-18,CUS-0289,Germany,Europe,Fashion,Shirt,61.6,2,10.51,51.17,10.45
ORD-04327,2023-07-06,CUS-0140,France,Europe,Fashion,Shoes,156.38,2,-12.42,46.23,2.21
ORD-04328,2023-02-21,CUS-0027,South Africa,Africa,Fashion,Shoes,248.95,5,83.13,-30.56,22.94
ORD-04329,2023-07-01,CUS-0378,South Africa,Africa,Groceries,Snacks,25.0,5,-0.42,-30.56,22.94
ORD-04330,2024-12-20,CUS-0140,France,Europe,Electronics,Phone,588.12,1,127.71,46.23,2.21
ORD-04331,2023-02-02,CUS-0255,Germany,Europe,Groceries,Dairy,54.5,5,4.02,51.17,10.45
ORD-04332,2023-04-01,CUS-0146,Mexico,LATAM,Groceries,Fresh Produce,43.29,3,-3.71,23.63,-102.55
ORD-04333,2025-05-20,CUS-0362,Germany,Europe,Groceries,Dairy,74.45,5,-6.38,51.17,10.45
ORD-04334,2024-01-19,CUS-0181,South Africa,Africa,Groceries,Snacks,25.41,3,5.54,-30.56,22.94
ORD-04335,2023-03-09,CUS-0268,Vietnam,APAC,Home & Furniture,Lamp,148.5,2,-7.01,14.06,108.28
ORD-04336,2023-08-14,CUS-0117,France,Europe,Groceries,Beverage,104.35,5,36.25,46.23,2.21
ORD-04337,2024-09-26,CUS-0283,India,APAC,Groceries,Snacks,74.16,4,20.98,20.59,78.96
ORD-04338,2023-10-19,CUS-0208,Germany,Europe,Electronics,Laptop,1358.02,2,272.2,51.17,10.45
ORD-04339,2024-06-08,CUS-0092,South Africa,Africa,Fashion,Shirt,90.4,4,-1.86,-30.56,22.94
ORD-04340,2024-02-22,CUS-0078,Canada,North America,Fashion,Shirt,53.18,1,4.35,56.13,-106.35
ORD-04341,2024-06-09,CUS-0074,Singapore,APAC,Groceries,Snacks,20.34,1,0.05,1.35,103.82
ORD-04342,2023-05-13,CUS-0258,Mexico,LATAM,Home & Furniture,Storage,257.21,1,23.16,23.63,-102.55
ORD-04343,2025-02-24,CUS-0250,South Africa,Africa,Electronics,Headphone,561.92,1,156.41,-30.56,22.94
ORD-04344,2023-10-13,CUS-0186,United States,North America,Electronics,Camera,1524.6,4,84.77,37.09,-95.71
ORD-04345,2023-01-07,CUS-0122,Japan,APAC,Electronics,Camera,3350.1,5,-53.1,36.2,138.25
ORD-04346,2024-05-06,CUS-0006,Nigeria,Africa,Home & Furniture,Storage,365.84,4,114.58,9.08,8.68
ORD-04347,2025-08-11,CUS-0162,Nigeria,Africa,Electronics,Phone,832.66,2,211.7,9.08,8.68
ORD-04348,2023-06-18,CUS-0343,Japan,APAC,Groceries,Snacks,13.93,1,-0.06,36.2,138.25
ORD-04349,2025-02-17,CUS-0116,France,Europe,Groceries,Beverage,33.5,2,0.63,46.23,2.21
ORD-04350,2023-03-30,CUS-0045,India,APAC,Fashion,Accessories,293.68,4,7.07,20.59,78.96
ORD-04351,2025-04-22,CUS-0385,South Africa,Africa,Electronics,Camera,1217.18,2,-50.33,-30.56,22.94
ORD-04352,2024-02-24,CUS-0236,Vietnam,APAC,Fashion,Shoes,56.4,1,16.94,14.06,108.28
ORD-04353,2024-09-22,CUS-0043,South Africa,Africa,Fashion,Accessories,190.35,3,22.37,-30.56,22.94
ORD-04354,2024-10-31,CUS-0012,Mexico,LATAM,Fashion,Bag,92.19,1,20.0,23.63,-102.55
ORD-04355,2023-01-25,CUS-0320,India,APAC,Home & Furniture,Table,818.68,4,121.0,20.59,78.96
ORD-04356,2024-05-28,CUS-0074,Singapore,APAC,Fashion,Shirt,48.05,1,-1.84,1.35,103.82
ORD-04357,2024-09-10,CUS-0024,South Africa,Africa,Groceries,Dairy,77.28,4,18.62,-30.56,22.94
ORD-04358,2023-12-28,CUS-0373,United States,North America,Fashion,Shirt,73.34,1,2.5,37.09,-95.71
ORD-04359,2024-09-20,CUS-0345,United Kingdom,Europe,Groceries,Dairy,44.8,4,13.13,55.38,-3.44
ORD-04360,2025-07-11,CUS-0008,Germany,Europe,Fashion,Shoes,251.2,5,71.49,51.17,10.45
ORD-04361,2024-06-13,CUS-0217,South Africa,Africa,Groceries,Beverage,53.6,5,9.32,-30.56,22.94
ORD-04362,2024-11-19,CUS-0246,Vietnam,APAC,Groceries,Snacks,141.25,5,38.02,14.06,108.28
ORD-04363,2024-09-08,CUS-0133,United Kingdom,Europe,Home & Furniture,Chair,182.19,1,27.82,55.38,-3.44
ORD-04364,2024-06-20,CUS-0182,Singapore,APAC,Fashion,Shirt,38.22,1,-0.32,1.35,103.82
ORD-04365,2025-08-27,CUS-0194,Brazil,LATAM,Groceries,Fresh Produce,109.28,4,-6.93,-14.24,-51.93
ORD-04366,2023-07-11,CUS-0329,France,Europe,Home & Furniture,Storage,869.05,5,53.43,46.23,2.21
ORD-04367,2023-11-27,CUS-0279,Japan,APAC,Fashion,Shirt,84.09,3,5.06,36.2,138.25
ORD-04368,2024-10-30,CUS-0143,South Africa,Africa,Electronics,Headphone,1811.85,5,577.72,-30.56,22.94
ORD-04369,2023-03-13,CUS-0092,South Africa,Africa,Fashion,Bag,115.44,4,-4.98,-30.56,22.94
ORD-04370,2023-05-02,CUS-0274,Japan,APAC,Fashion,Accessories,275.24,4,87.8,36.2,138.25
ORD-04371,2023-06-15,CUS-0200,Vietnam,APAC,Fashion,Bag,159.14,2,18.06,14.06,108.28
ORD-04372,2023-10-22,CUS-0364,Canada,North America,Fashion,Shoes,329.32,4,15.19,56.13,-106.35
ORD-04373,2025-01-18,CUS-0152,Vietnam,APAC,Fashion,Bag,277.15,5,27.94,14.06,108.28
ORD-04374,2023-07-19,CUS-0220,Canada,North America,Electronics,Headphone,1362.6,4,413.83,56.13,-106.35
ORD-04375,2024-10-14,CUS-0207,Japan,APAC,Home & Furniture,Storage,772.5,5,170.26,36.2,138.25
ORD-04376,2023-07-01,CUS-0262,United States,North America,Groceries,Fresh Produce,23.16,4,3.59,37.09,-95.71
ORD-04377,2025-01-10,CUS-0183,Brazil,LATAM,Groceries,Snacks,18.67,1,5.53,-14.24,-51.93
ORD-04378,2025-02-10,CUS-0227,India,APAC,Fashion,Shoes,62.1,2,2.67,20.59,78.96
ORD-04379,2023-01-15,CUS-0215,Japan,APAC,Electronics,Laptop,1636.2,3,349.91,36.2,138.25
ORD-04380,2023-05-08,CUS-0250,South Africa,Africa,Electronics,Laptop,2888.45,5,992.33,-30.56,22.94
ORD-04381,2024-04-03,CUS-0257,France,Europe,Groceries,Dairy,60.09,3,4.58,46.23,2.21
ORD-04382,2023-04-08,CUS-0058,Singapore,APAC,Electronics,Phone,401.5,1,5.9,1.35,103.82
ORD-04383,2023-04-10,CUS-0145,Canada,North America,Home & Furniture,Table,871.36,4,233.41,56.13,-106.35
ORD-04384,2023-02-25,CUS-0322,Canada,North America,Groceries,Fresh Produce,119.7,5,-10.98,56.13,-106.35
ORD-04385,2023-03-05,CUS-0121,France,Europe,Electronics,Headphone,1057.52,4,237.53,46.23,2.21
ORD-04386,2024-09-16,CUS-0392,United Kingdom,Europe,Home & Furniture,Chair,511.24,4,169.97,55.38,-3.44
ORD-04387,2023-06-01,CUS-0273,Nigeria,Africa,Fashion,Accessories,84.56,1,-4.76,9.08,8.68
ORD-04388,2023-02-20,CUS-0282,Japan,APAC,Groceries,Beverage,53.85,5,12.46,36.2,138.25
ORD-04389,2025-10-28,CUS-0090,France,Europe,Electronics,Phone,2640.0,5,835.64,46.23,2.21
ORD-04390,2025-05-26,CUS-0253,Germany,Europe,Electronics,Laptop,2264.1,5,513.64,51.17,10.45
ORD-04391,2024-02-23,CUS-0195,Germany,Europe,Fashion,Bag,420.1,5,108.13,51.17,10.45
ORD-04392,2024-02-19,CUS-0203,United Kingdom,Europe,Home & Furniture,Table,896.95,5,228.79,55.38,-3.44
ORD-04393,2024-02-01,CUS-0346,India,APAC,Electronics,Camera,1003.25,5,266.98,20.59,78.96
ORD-04394,2024-08-13,CUS-0053,Germany,Europe,Home & Furniture,Lamp,671.52,4,50.34,51.17,10.45
ORD-04395,2024-07-09,CUS-0142,Japan,APAC,Fashion,Shirt,53.94,1,-2.04,36.2,138.25
ORD-04396,2023-03-06,CUS-0053,Germany,Europe,Groceries,Snacks,25.72,2,-2.39,51.17,10.45
ORD-04397,2023-07-21,CUS-0292,Vietnam,APAC,Home & Furniture,Lamp,485.04,3,64.23,14.06,108.28
ORD-04398,2025-04-16,CUS-0129,Brazil,LATAM,Home & Furniture,Table,182.46,1,58.88,-14.24,-51.93
ORD-04399,2025-02-26,CUS-0109,Vietnam,APAC,Home & Furniture,Lamp,910.7,5,129.68,14.06,108.28
ORD-04400,2024-07-11,CUS-0377,United States,North America,Fashion,Shirt,147.62,2,34.63,37.09,-95.71
ORD-04401,2023-06-22,CUS-0307,Vietnam,APAC,Electronics,Headphone,270.23,1,65.7,14.06,108.28
ORD-04402,2023-08-17,CUS-0012,Mexico,LATAM,Electronics,Camera,1729.4,5,381.67,23.63,-102.55
ORD-04403,2025-02-14,CUS-0101,United Kingdom,Europe,Fashion,Shoes,176.24,2,2.47,55.38,-3.44
ORD-04404,2024-01-12,CUS-0384,Vietnam,APAC,Groceries,Fresh Produce,73.85,5,22.59,14.06,108.28
ORD-04405,2025-03-04,CUS-0376,Vietnam,APAC,Groceries,Snacks,14.97,1,2.3,14.06,108.28
ORD-04406,2024-11-25,CUS-0133,United Kingdom,Europe,Electronics,Phone,1925.4,3,504.49,55.38,-3.44
ORD-04407,2023-04-02,CUS-0125,Mexico,LATAM,Fashion,Shirt,348.75,5,118.17,23.63,-102.55
ORD-04408,2024-02-05,CUS-0153,United States,North America,Fashion,Shirt,192.48,2,62.57,37.09,-95.71
ORD-04409,2025-09-12,CUS-0358,South Africa,Africa,Groceries,Dairy,80.96,4,18.51,-30.56,22.94
ORD-04410,2024-07-12,CUS-0265,Canada,North America,Home & Furniture,Table,172.82,1,6.62,56.13,-106.35
ORD-04411,2023-03-09,CUS-0109,Vietnam,APAC,Electronics,Laptop,910.66,2,94.54,14.06,108.28
ORD-04412,2023-12-19,CUS-0189,South Africa,Africa,Groceries,Snacks,6.86,1,1.99,-30.56,22.94
ORD-04413,2023-04-23,CUS-0381,India,APAC,Fashion,Shoes,178.65,3,39.69,20.59,78.96
ORD-04414,2024-12-02,CUS-0334,Japan,APAC,Electronics,Phone,676.08,2,74.87,36.2,138.25
ORD-04415,2024-08-14,CUS-0389,Canada,North America,Fashion,Accessories,340.77,3,79.36,56.13,-106.35
ORD-04416,2025-03-01,CUS-0196,South Africa,Africa,Groceries,Snacks,15.26,2,4.13,-30.56,22.94
ORD-04417,2024-05-23,CUS-0301,Germany,Europe,Home & Furniture,Table,891.68,4,150.98,51.17,10.45
ORD-04418,2024-12-09,CUS-0358,South Africa,Africa,Electronics,Headphone,464.85,1,47.69,-30.56,22.94
ORD-04419,2023-04-30,CUS-0029,Vietnam,APAC,Electronics,Phone,1437.4,5,318.35,14.06,108.28
ORD-04420,2023-12-18,CUS-0213,United States,North America,Fashion,Shoes,145.2,5,38.58,37.09,-95.71
ORD-04421,2025-01-14,CUS-0141,United States,North America,Electronics,Phone,1080.36,2,184.67,37.09,-95.71
ORD-04422,2025-05-16,CUS-0366,Nigeria,Africa,Electronics,Headphone,413.25,1,95.49,9.08,8.68
ORD-04423,2025-02-11,CUS-0140,France,Europe,Electronics,Laptop,481.71,3,157.33,46.23,2.21
ORD-04424,2023-07-26,CUS-0005,France,Europe,Home & Furniture,Lamp,907.1,5,255.63,46.23,2.21
ORD-04425,2024-05-21,CUS-0141,United States,North America,Fashion,Shoes,139.83,3,8.02,37.09,-95.71
ORD-04426,2025-07-09,CUS-0155,Germany,Europe,Home & Furniture,Table,839.1,5,-22.12,51.17,10.45
ORD-04427,2023-05-06,CUS-0044,Germany,Europe,Groceries,Snacks,99.25,5,-6.33,51.17,10.45
ORD-04428,2023-09-02,CUS-0359,Mexico,LATAM,Fashion,Bag,192.42,2,17.88,23.63,-102.55
ORD-04429,2025-04-09,CUS-0379,Nigeria,Africa,Electronics,Camera,1217.0,5,85.35,9.08,8.68
ORD-04430,2023-01-26,CUS-0267,Mexico,LATAM,Home & Furniture,Table,480.84,3,136.89,23.63,-102.55
ORD-04431,2023-06-17,CUS-0067,Germany,Europe,Fashion,Shoes,76.79,1,6.1,51.17,10.45
ORD-04432,2023-01-02,CUS-0278,India,APAC,Home & Furniture,Table,380.28,2,-29.28,20.59,78.96
ORD-04433,2025-05-07,CUS-0235,France,Europe,Groceries,Dairy,67.95,5,21.04,46.23,2.21
ORD-04434,2023-07-15,CUS-0217,South Africa,Africa,Electronics,Camera,646.93,1,-7.32,-30.56,22.94
ORD-04435,2023-12-03,CUS-0264,Singapore,APAC,Home & Furniture,Chair,308.88,3,96.24,1.35,103.82
ORD-04436,2025-01-27,CUS-0140,France,Europe,Electronics,Camera,961.32,3,217.0,46.23,2.21
ORD-04437,2023-08-03,CUS-0284,Germany,Europe,Electronics,Headphone,847.38,3,158.79,51.17,10.45
ORD-04438,2025-02-19,CUS-0217,South Africa,Africa,Fashion,Accessories,110.7,2,35.85,-30.56,22.94
ORD-04439,2025-01-06,CUS-0070,France,Europe,Groceries,Snacks,40.68,4,10.81,46.23,2.21
ORD-04440,2023-03-26,CUS-0266,Canada,North America,Groceries,Dairy,24.87,3,7.61,56.13,-106.35
ORD-04441,2024-01-03,CUS-0384,Vietnam,APAC,Home & Furniture,Storage,206.62,2,-16.33,14.06,108.28
ORD-04442,2024-12-12,CUS-0281,Japan,APAC,Electronics,Headphone,466.17,1,12.25,36.2,138.25
ORD-04443,2023-04-21,CUS-0060,United Kingdom,Europe,Home & Furniture,Table,426.2,4,-14.83,55.38,-3.44
ORD-04444,2025-09-26,CUS-0042,Japan,APAC,Fashion,Bag,152.37,3,-1.35,36.2,138.25
ORD-04445,2024-06-29,CUS-0105,Nigeria,Africa,Fashion,Bag,117.6,3,4.79,9.08,8.68
ORD-04446,2023-07-03,CUS-0349,Vietnam,APAC,Groceries,Snacks,79.2,5,8.01,14.06,108.28
ORD-04447,2024-05-08,CUS-0030,South Africa,Africa,Home & Furniture,Storage,555.87,3,4.29,-30.56,22.94
ORD-04448,2023-07-20,CUS-0316,United Kingdom,Europe,Electronics,Phone,230.44,2,35.84,55.38,-3.44
ORD-04449,2023-03-15,CUS-0286,United Kingdom,Europe,Electronics,Phone,2730.8,4,4.74,55.38,-3.44
ORD-04450,2023-01-26,CUS-0033,Nigeria,Africa,Home & Furniture,Table,244.94,2,71.28,9.08,8.68
ORD-04451,2024-03-10,CUS-0022,Singapore,APAC,Electronics,Laptop,2759.0,5,670.25,1.35,103.82
ORD-04452,2024-11-04,CUS-0187,Canada,North America,Groceries,Beverage,25.0,2,1.22,56.13,-106.35
